"nhits","uid","acqres","clinsub","comp_rt","compris2","compris3","compris4","cscal_ex_com","dx_ageA0","etacommunity","etaexprsn","etaprison","exmortmult","expris","g","infclr","infnon","infsub","kA0","muDc","muDn","nonrec","nonsub","p","prisex1","prisex2","prisex3","prog_ageA0","prog_contRate_pri","prog_inprison","relfit","relnon_r","relnon_s","relsub_r","relsub_s","subclin","subnon","succ_strs","t"
21,"9b66c10a917a731cf11003d85a821baa",0.011338781,0.694911328,0.815290057,0.0004285,0.002316158,0.002062104,1.169302419,0.267414637,0.421340871,0.385793344,0.790281903,0.200598574,0.224585111,4.198080602,1.915425963,0.130545647,0.064442222,0.991403704,0.047871206,0.001941523,0.193508511,0.261117481,0.220920549,1.078646802,0.931473214,0.969881744,0.850908953,1.533094385,1.077078801,0.787614438,0.054458087,0.00936082,0.05188075,0.009189474,0.802301451,1.92928235,0.421129047,0.826030464
21,"69cbf68f6a90ecc1090fdb632e5bc48f",0.011630549,0.695239825,0.935940183,0.000499617,0.00195195,0.002284608,1.397562562,0.256709201,0.398563453,0.545114692,0.865113301,0.271585989,0.235982442,4.071850939,2.096658779,0.121846859,0.059226507,0.990353271,0.044954195,0.005179773,0.194073581,0.257115039,0.206588186,1.137194126,0.901708141,1.004606662,0.841509033,1.556030505,1.084778845,0.80092682,0.050048394,0.009127783,0.058870259,0.006309233,0.80107792,1.976319139,0.4282223,0.905116579
21,"a9581be61d2a522d88009a965b8ab65e",0.01162254,0.693159446,0.709717753,0.000537409,0.002077786,0.002051093,1.161487469,0.254178969,0.447092225,0.410812662,0.6663692,0.200878935,0.228207021,4.240447037,1.985504027,0.145544919,0.061281585,0.943829372,0.03602171,0.012779958,0.199686769,0.25958667,0.229969739,1.160230778,1.009521391,0.98100808,0.852248828,1.48619088,1.104505278,0.766378651,0.059772231,0.009699033,0.05990114,0.009602177,0.833623455,1.980774845,0.363674327,0.803218324
21,"47ad85788ab3bb1b11bda1d725f44326",0.011486235,0.69185454,0.733370026,0.00051286,0.002049814,0.00212236,0.946015357,0.254838384,0.460593937,0.356891499,0.710837703,0.165724588,0.186150815,3.780334396,1.460840822,0.144005728,0.056852223,0.982677892,0.019218465,0.061070907,0.203677031,0.261215955,0.204149481,1.165366059,0.887909424,0.951527683,0.846272919,1.56294289,1.061585112,0.772463733,0.058120042,0.009086803,0.055271688,0.009454718,0.783852859,2.00254742,0.357190493,0.834810858
21,"8fa1d2635df437adc7680ff684d07525",0.011891784,0.712487861,0.691953452,0.00053354,0.002118106,0.002013104,1.176414283,0.259175213,0.456895266,0.463488719,0.67795021,0.190669687,0.227275918,4.26213053,1.923329432,0.143120163,0.059072433,0.979720388,0.048921524,0.012000751,0.196754469,0.260739161,0.226112415,1.184894192,1.01282171,1.010870095,0.850825881,1.512804101,1.105387271,0.738743574,0.059093871,0.00979636,0.059530655,0.009813013,0.808443355,1.996929087,0.352727494,0.807853009
21,"fdd20a222e37374d65d2eb00f20e4a17",0.011802862,0.713564042,0.712675991,0.000532933,0.002093279,0.001981145,1.158961746,0.262904993,0.435728362,0.456932867,0.705748891,0.197605086,0.227496774,4.223537348,1.860751817,0.148844895,0.058806014,0.972541653,0.044931463,0.015600653,0.196191417,0.260565906,0.220415189,1.183953512,0.999174683,1.017046992,0.848771329,1.598909581,1.067667414,0.727447837,0.058979749,0.009555857,0.059726855,0.009958301,0.794310928,2.008851808,0.36408732,0.814288322
21,"d330930ea63f29068371bd2c7ee95e42",0.011770508,0.701268904,0.763313551,0.00053356,0.001955757,0.002004448,1.095128874,0.255740809,0.449744443,0.449975617,0.701594025,0.190815649,0.208031455,3.901696579,1.748571146,0.146349316,0.05456023,0.997036343,0.028812311,0.024778035,0.201978712,0.258299685,0.222505866,1.165610632,0.936380877,0.953321842,0.854114017,1.631628785,1.064207773,0.747213813,0.058183099,0.009368987,0.05701003,0.009465393,0.781025813,1.960548655,0.356942168,0.818891518
21,"06d69f30f14154e30707d07047323953",0.011802459,0.683936128,0.688254791,0.000511815,0.002096764,0.001901213,1.192370549,0.2530756,0.453643631,0.423462899,0.669539746,0.180675312,0.223116838,4.16974186,2.021589345,0.140094,0.060940128,0.912981313,0.030691106,0.026692178,0.200966567,0.263568134,0.205881112,1.172478291,0.949485124,1.006844109,0.841258909,1.508272909,1.095541803,0.718911771,0.059017294,0.009832863,0.056471206,0.009601459,0.816801647,1.972406559,0.396311252,0.810903995
21,"1f2519bb7942bc296085fd82445d99e4",0.011823586,0.701794421,0.707116416,0.000511522,0.002132244,0.00206222,1.209012827,0.267079591,0.446095791,0.453780718,0.702180746,0.23583911,0.218972835,4.120417716,2.109380308,0.147771129,0.063708555,0.981859069,0.049928613,0.006883155,0.206183339,0.261804996,0.219785425,1.18788524,1.01749155,1.040213955,0.853097624,1.486030831,1.11992785,0.714939791,0.059817844,0.009516937,0.056635729,0.009267832,0.797436827,1.994465278,0.358846706,0.823164928
21,"94d9cb16b6314305659b5f9225ccb31b",0.011398004,0.711420295,0.700194051,0.000530522,0.0021527,0.001993718,1.148244997,0.255542562,0.428936776,0.453279245,0.686282659,0.212103121,0.231962516,4.221008913,1.843811759,0.140484899,0.059861628,0.995391218,0.034867709,0.008260141,0.200011056,0.255049465,0.221878791,1.182240963,1.007148724,1.014595419,0.845237308,1.504631415,1.09897966,0.742595923,0.058134789,0.009867828,0.059219238,0.009683352,0.835928067,2.014774099,0.353178303,0.800282001
21,"79e9423c8c0a382306693f1b989dc375",0.011801883,0.692091058,0.739562645,0.00051915,0.002149458,0.001926447,1.20740174,0.25098589,0.46404319,0.452332924,0.662524665,0.189029964,0.220864567,4.164087012,1.94361868,0.138481828,0.060308286,0.962047884,0.05450586,0.006276423,0.194198507,0.259800834,0.210047243,1.167013668,0.968272105,1.015574944,0.843865897,1.469125361,1.119316689,0.718519056,0.059049241,0.009840273,0.058171938,0.009825304,0.809667037,2.007895779,0.370435375,0.79424
21,"619bd550693e2693c79e0094c6f857c2",0.011857336,0.69542249,0.701442196,0.000517453,0.002078737,0.001889738,1.189862274,0.266030588,0.439483571,0.447702849,0.665761026,0.190403056,0.227084095,4.221983764,1.956340012,0.129600902,0.063451073,0.935388675,0.032387433,0.015038471,0.199559912,0.262212488,0.208987328,1.165627895,0.946749476,1.015856374,0.849271179,1.496660918,1.101571809,0.711648217,0.058132189,0.009873942,0.057152496,0.009691144,0.814705111,1.985110321,0.385201834,0.793932504
21,"f942efde83376f3cb2bb455decb06e14",0.011881338,0.709144609,0.730295632,0.000531812,0.002065242,0.001964501,1.136138959,0.257934896,0.424531712,0.441286092,0.704716103,0.200270207,0.2259511,4.251771545,1.84442434,0.149308774,0.057925467,0.97879727,0.038057658,0.021465241,0.196590444,0.261042564,0.222748525,1.176727997,1.000005247,1.00938844,0.848424493,1.62479532,1.059940753,0.725988604,0.059369648,0.009539384,0.059862985,0.00993694,0.801071672,2.009930786,0.357256656,0.815385307
21,"a6750c8f7265d39584a241a7d25424f6",0.011394748,0.704133736,0.707073529,0.000511096,0.002065747,0.001940509,1.284215223,0.258076563,0.440000139,0.423461923,0.658313091,0.188290935,0.23837037,4.098975577,2.041434148,0.131891403,0.061256547,0.961138964,0.023293401,0.054385868,0.19611426,0.256967685,0.221125925,1.199493455,0.992156951,1.000346464,0.841690198,1.489074988,1.107086254,0.759844018,0.057830668,0.009798853,0.059410329,0.009179685,0.842863365,2.005469073,0.367846724,0.792091632
21,"27a0dda37e8408088e93c788a308afd9",0.011794351,0.709372537,0.685319933,0.000528182,0.002119072,0.002034295,1.23277408,0.264614081,0.442249671,0.419594874,0.653607414,0.191145406,0.228750736,4.187122813,1.94664287,0.145935076,0.059262146,0.971363848,0.043533405,0.012269179,0.200395957,0.261674282,0.234060574,1.165028011,1.043870893,1.010991005,0.843358732,1.519051017,1.10283412,0.771028031,0.058633311,0.009781365,0.057401982,0.009628896,0.81538232,2.026745753,0.36859605,0.797720944
21,"28ca73d9374f605f140b531b592c266a",0.011645195,0.678990577,0.714594315,0.000501063,0.002112523,0.002043693,1.236545654,0.269337726,0.4299199,0.429433482,0.758825674,0.192225289,0.205381321,4.066820104,2.179413785,0.153407638,0.059285333,0.852148518,0.03700859,0.014547922,0.190963155,0.26209105,0.207766839,1.175957981,0.954694269,1.017267268,0.850895263,1.570138538,1.089444597,0.733755567,0.059102109,0.009292546,0.059075871,0.009360184,0.799025647,1.979903818,0.366672638,0.801691616
21,"a14cd218e627e91ed89b137308c0935b",0.011600765,0.687271328,0.86031987,0.000467644,0.002221363,0.002255584,1.217643927,0.264959464,0.422102584,0.423353014,0.85532059,0.237325414,0.229707608,4.223308088,1.855256128,0.121640475,0.056850656,0.977685713,0.04032922,0.015210908,0.194101559,0.260104206,0.209539666,1.090906932,0.926570759,0.993341353,0.860754554,1.578790324,1.075379202,0.779490196,0.054963007,0.009293014,0.056474291,0.008252652,0.778544582,1.95223351,0.400921339,0.876534657
21,"1502917ccd6e22ceb1cda062b9f7098b",0.011943252,0.675235699,0.844731711,0.000539136,0.002230916,0.001795734,1.154274641,0.258127309,0.428361666,0.437873047,0.68848072,0.204054495,0.223556863,4.212723155,1.845963401,0.126363969,0.064035846,0.944295392,0.036315713,0.017171129,0.188702746,0.264849235,0.202744562,1.171427506,0.953732713,1.053949898,0.853905531,1.568855454,1.077160955,0.721360441,0.059432643,0.009834024,0.057456461,0.009795763,0.795357383,2.021403588,0.382338474,0.746558221
21,"fcc5443e0448987fc26b6e7ee404e9f8",0.011455302,0.70424854,0.762520158,0.000524511,0.002014507,0.001971476,1.049860041,0.259584377,0.457506267,0.370559381,0.688728425,0.170248357,0.209887404,3.950719759,1.703122638,0.148924026,0.058009697,0.97953537,0.042097332,0.016503217,0.202063836,0.257704922,0.21698936,1.176660235,0.960088977,0.968207334,0.847938598,1.584530201,1.067713272,0.749988772,0.059440355,0.009750381,0.057033597,0.009862395,0.804970034,1.980637235,0.354429399,0.813283291
21,"c8ea7cf4647b0930a84da53f1e055ebd",0.011372945,0.702049866,0.701292903,0.000514878,0.002019956,0.002017494,1.147362198,0.2531444,0.446983725,0.438004464,0.698237042,0.205951098,0.231680114,4.226790489,1.939052097,0.155751536,0.05775915,0.973456074,0.036096058,0.027780131,0.199123639,0.255128239,0.221705164,1.143476235,0.959296908,1.019718918,0.857268429,1.432073293,1.11651587,0.751447524,0.056709993,0.009791005,0.059157507,0.009980128,0.866246153,2.017340773,0.374165705,0.802036001
21,"44453efb4eec0f74e25b7c03b04025f0",0.011209667,0.712122147,0.750176815,0.000511731,0.002109959,0.001975579,1.17690648,0.255608991,0.444378916,0.457537544,0.799528201,0.209099855,0.227223175,4.26719445,2.193674521,0.16086037,0.062293772,0.939025403,0.044263052,0.005245971,0.202219075,0.261979618,0.216369084,1.170515468,1.060635073,1.045837414,0.875748054,1.580379377,1.08096006,0.708607549,0.058622256,0.009123438,0.056676248,0.009821551,0.795831113,1.957381308,0.357650763,0.86825651
21,"7445ccc03a09e19224982dc1822e083f",0.011855724,0.711064494,0.709504221,0.000523541,0.002096023,0.002064544,1.021229189,0.261391466,0.421127035,0.47692359,0.756343029,0.181847445,0.221230667,4.094946759,1.855498855,0.160721946,0.059411032,0.993378354,0.030477796,0.03288289,0.196125741,0.261530141,0.227824889,1.162149321,0.986662685,0.965102135,0.864224783,1.611851487,1.06224101,0.742267987,0.059642368,0.009227445,0.055966322,0.009913495,0.803197486,1.991711215,0.391730191,0.825443384
21,"4228cd51b1217016947f9b43b2263ef4",0.011797554,0.712623991,0.706635491,0.000538004,0.002015426,0.002001354,1.14077472,0.255211287,0.445471123,0.554532608,0.722731366,0.208753671,0.218671901,4.170116252,1.918529383,0.142738252,0.06740692,0.985017198,0.038211387,0.017881656,0.20042765,0.25209282,0.207913002,1.182230119,0.99248799,0.993920591,0.864409437,1.494728906,1.105352074,0.713598011,0.056426942,0.009696053,0.059698758,0.009788454,0.825140809,2.019154527,0.364125452,0.802591673
21,"d9cd6c747e1a6bde1b3dde12c7c09a8e",0.011344727,0.663139235,0.694319621,0.000518907,0.001962549,0.00192405,1.093047279,0.259020324,0.448041871,0.346812255,0.69412019,0.14314921,0.231261172,3.944768995,1.972057793,0.168059983,0.063026086,0.966610404,0.035001268,0.005280683,0.195826397,0.26417935,0.250097568,1.083625454,0.909372622,1.022174732,0.833395355,1.378132596,1.114361471,0.795609465,0.055850818,0.009060565,0.059845859,0.009031901,0.816751188,1.975740012,0.366483127,0.780188753
21,"59e0a9f08a1898f306af52187fae20e2",0.011750766,0.707923543,0.69432251,0.000537232,0.002077178,0.001969584,1.171526039,0.256431988,0.441847473,0.479151826,0.69439407,0.208152143,0.226240238,4.155135705,1.948657855,0.146633435,0.061854677,0.999680992,0.031696666,0.02227976,0.199390452,0.253028587,0.219873355,1.159716546,0.985207752,0.995940759,0.852357061,1.467340449,1.11126634,0.729818259,0.055803983,0.009557685,0.059636909,0.009813164,0.840407707,2.024216158,0.365611632,0.802804031
21,"7dfa98280eb3cfcd186fddfe993ae88c",0.011991008,0.681666774,0.76004183,0.00050227,0.002072619,0.002011119,1.154483475,0.252425511,0.439449819,0.369744192,0.649733798,0.185112946,0.223105594,4.149915593,1.976412808,0.161365586,0.064937013,0.982919703,0.040042528,0.012291502,0.203144974,0.263319884,0.241754849,1.134129226,0.977864028,1.002852082,0.823499667,1.413040112,1.117032618,0.800354096,0.057360531,0.009701959,0.058092586,0.009336449,0.816710732,1.988282846,0.375804752,0.787902968
21,"e5c2dee8dcb3fcc6ca17722e3a74aa1e",0.011848097,0.709216613,0.740078997,0.000498554,0.002115634,0.0019992,1.090156686,0.256067226,0.43584778,0.465483043,0.727777155,0.197244649,0.228065491,4.105788807,1.818760886,0.152699991,0.060227712,0.981613183,0.032772055,0.026611964,0.196801119,0.260391792,0.225904789,1.168812367,0.997823442,1.015751949,0.861555782,1.604231588,1.05960193,0.723380709,0.059303524,0.00941474,0.059115318,0.009842694,0.802917805,2.004865549,0.369242314,0.816333178
21,"1dd098d516ac894c67b498e33a79e9a8",0.011470698,0.681309104,0.762085291,0.000502247,0.001939436,0.002069621,1.128145523,0.250173284,0.467629406,0.378954186,0.652909751,0.164815837,0.23068773,4.080343032,2.137947922,0.175762227,0.060611556,0.949723554,0.033703554,0.005031271,0.197294623,0.262649063,0.249519792,1.114412233,0.947612568,1.006181734,0.838283872,1.36420595,1.129724086,0.786182477,0.05910159,0.00984677,0.059298161,0.009423295,0.844315869,1.943508593,0.370795122,0.79649437
21,"4c9c0dd39e68168aa5bc228a926aa7bd",0.01158825,0.701546037,0.889970319,0.000489422,0.002126262,0.002299086,1.474303256,0.278953494,0.392968224,0.447299822,0.824769117,0.266040778,0.233830126,4.25463014,2.093763538,0.11025188,0.059595419,0.964370585,0.034613075,0.007200689,0.197524378,0.265320298,0.202877789,1.103119839,0.940719927,1.003617705,0.801595483,1.545847577,1.090476242,0.788848066,0.050040576,0.009220446,0.05744886,0.006550231,0.78995564,1.974948873,0.419495031,0.904288952
21,"79c447376381db877b9e858f0cbdb1c8",0.010423756,0.71019016,0.756398595,0.000503902,0.001881502,0.002157546,1.180144454,0.253094691,0.461315809,0.197254651,0.614680402,0.202557122,0.251076126,4.158627822,1.976525185,0.161905368,0.050463671,0.990391739,0.023810037,0.061186143,0.197786927,0.263942226,0.248639947,1.178555835,0.97632189,1.043262137,0.83922578,1.406866556,1.113081228,0.797663298,0.056409399,0.009635339,0.056954307,0.00920886,0.857331522,1.997464359,0.359484058,0.813796027
21,"975a00fd839cf4881236804e14ab8e67",0.011814392,0.69008624,0.691468889,0.000536384,0.002097549,0.001954107,1.172399715,0.257012842,0.451283925,0.381494152,0.72402062,0.156566586,0.224024994,4.080492024,1.872333289,0.151074142,0.062644978,0.990045483,0.045014199,0.005009295,0.196610938,0.261257643,0.24598773,1.147870817,0.973778048,1.035488381,0.838882889,1.377675784,1.133514569,0.773195182,0.055680259,0.009166271,0.059203064,0.009282633,0.795358834,2.009969328,0.37681924,0.767483936
21,"1bfff9db00c61f02963eb0e711599fc4",0.011227188,0.654369619,0.740142237,0.000502273,0.001887659,0.00197034,1.075533612,0.255945392,0.45913785,0.335787756,0.667994325,0.177088664,0.235533002,4.02920321,2.046750486,0.169305889,0.062603352,0.945848859,0.036816467,0.009011265,0.202373124,0.26392218,0.251036077,1.041119882,0.892162641,1.001156822,0.830750158,1.390557645,1.103075723,0.807405783,0.058117487,0.009795793,0.059075193,0.008754337,0.867614556,1.894256765,0.364495397,0.798080571
21,"446976cc9f19470a040a7176d58c2164",0.011796263,0.709115955,0.725086979,0.000519787,0.00204121,0.00206649,1.19266689,0.257098696,0.439983242,0.400657386,0.760024059,0.197323943,0.20927139,4.09612756,1.825451843,0.134959162,0.055559671,0.989544968,0.032398583,0.022974844,0.202901754,0.257040729,0.228884988,1.177203696,0.949262853,0.981756238,0.880882524,1.564280128,1.088922338,0.730404224,0.058701289,0.009703429,0.056483898,0.009613885,0.781237136,1.994551236,0.351598647,0.839039062
21,"c677873b846f5c433259447e148ca2e2",0.011584464,0.688869079,0.705481049,0.000518616,0.002077444,0.002003084,1.157528435,0.26173104,0.437591552,0.413450191,0.647602908,0.171495575,0.232414694,4.160050825,1.94650829,0.149295089,0.061372112,0.976012218,0.032680675,0.005448078,0.198687904,0.261568798,0.236044384,1.141932256,1.002763445,0.994324709,0.840500225,1.491125967,1.099937069,0.775198792,0.05733129,0.009506171,0.059113937,0.009439455,0.809175026,2.003100845,0.359645904,0.798014197
21,"fb1de2696568509bd55f8cfb84585794",0.011813477,0.699395523,0.729033333,0.000491131,0.002065753,0.002059847,0.987201896,0.26337127,0.425727891,0.471295219,0.700492614,0.190836959,0.21653856,4.162640704,1.768216187,0.158664734,0.058221773,0.983018675,0.031808818,0.038356505,0.196578352,0.263938164,0.223854258,1.16290011,0.970537637,0.999368507,0.858113129,1.631501108,1.053868296,0.718137118,0.059423444,0.00899072,0.058591162,0.00954834,0.805424034,1.990095492,0.368119511,0.825998299
21,"4c09dbcfdb0531405f7a1d30e8c9f15b",0.011486528,0.71343083,0.707104651,0.000535683,0.002196471,0.001952052,1.221014708,0.259060234,0.45490397,0.419795916,0.707568422,0.244104233,0.218264705,4.171408557,2.181075335,0.153054015,0.060514255,0.927282174,0.039101088,0.01279296,0.204729411,0.262983484,0.222635717,1.180940904,1.015979803,1.038385243,0.860901755,1.491273153,1.119606988,0.716213334,0.0598227,0.00974213,0.055877283,0.00944743,0.809200348,2.028588516,0.369507048,0.820303469
21,"e05f2e3854dc934ce745e1f65c32a6fd",0.01143652,0.708450386,0.710368783,0.000506116,0.002135255,0.001852487,1.271582475,0.269190318,0.420403701,0.4505971,0.749284186,0.227624711,0.227743454,4.195953307,2.223392371,0.163116416,0.06135978,0.948558434,0.030493753,0.029076933,0.201232784,0.259248609,0.211169337,1.161614222,1.038813136,1.013325261,0.840551258,1.537275447,1.095965397,0.714666419,0.059034127,0.009676768,0.05313793,0.009702207,0.792387626,2.029858008,0.37829493,0.816934913
21,"b00b6662319f9f1377b5fc6500cda5fb",0.011961233,0.678576559,0.845369047,0.000498105,0.002188933,0.001781116,1.174803295,0.258282274,0.444227828,0.422352647,0.660573784,0.201434798,0.209033706,4.138150466,2.045653327,0.126583798,0.068901383,0.891125107,0.037024033,0.007012769,0.187578931,0.262660115,0.211642487,1.155906316,0.959256117,1.024631956,0.868338844,1.587891946,1.078796436,0.723045429,0.058834683,0.009947841,0.057601136,0.009337145,0.792855965,1.972957794,0.370504235,0.769635274
21,"2b1b0cadf90cb549356ebf18700c81c2",0.01134259,0.688645762,0.747399949,0.000509392,0.002002627,0.002089022,1.204906301,0.254799998,0.459340015,0.350691821,0.6246916,0.158995088,0.234237981,3.934787295,2.095030229,0.161865243,0.060599051,0.974269414,0.03355121,0.00734978,0.198280461,0.262041454,0.250205586,1.11134911,0.987022665,0.986477276,0.837893508,1.469359036,1.103577827,0.795918645,0.057646785,0.009363639,0.058646506,0.009225179,0.813309563,2.009230468,0.375569948,0.780203271
21,"bc2cdaeb6b22bc0038c81918a8be6616",0.011606827,0.683875331,0.963988542,0.000522899,0.002149459,0.002379877,1.193885065,0.270192282,0.401410804,0.441141693,0.864438757,0.265413834,0.238601462,4.196997607,1.816327587,0.111586457,0.054701991,0.960240428,0.032423698,0.016583041,0.192538727,0.26535518,0.203494664,1.067336577,0.910080252,1.005938475,0.845898664,1.640532628,1.053649002,0.800517294,0.052909941,0.009567007,0.055351704,0.006988305,0.794134283,1.917372853,0.423786784,0.916864707
21,"194baec6059ad6a55b3dc6f287c083b1",0.011583936,0.704881835,0.762812754,0.000521281,0.002150401,0.00213166,1.294655358,0.270150983,0.41470742,0.484999517,0.763399376,0.218474537,0.218365114,4.226889571,1.918296705,0.124835234,0.062293206,0.951956526,0.048846968,0.00228164,0.203471041,0.259917217,0.215341772,1.173020069,0.981057503,1.003783374,0.837331654,1.518977401,1.108584862,0.771932943,0.057832536,0.00987751,0.058971135,0.009382899,0.783133078,1.980084785,0.36118177,0.854532131
21,"55fb1c3dc645f9f4fa663b9348048afe",0.011278457,0.695955139,0.887999891,0.000465012,0.002144061,0.002394897,1.362196001,0.285269549,0.39881444,0.427736712,0.840032288,0.253120773,0.235203301,4.227405954,2.101461121,0.125724656,0.060050978,0.992522741,0.033117073,0.010039171,0.194479865,0.257966885,0.207042262,1.068899202,0.926940758,0.986625682,0.850099007,1.486773111,1.101288576,0.788279988,0.050565025,0.00905524,0.058420354,0.006984273,0.768617023,1.947606152,0.421991845,0.899386016
21,"2cec4ebfd66f15865b1ee4bd0f03b11a",0.011550902,0.689459729,0.741881068,0.000518062,0.002048616,0.002031072,1.115689659,0.257690649,0.441200707,0.413258284,0.635953253,0.191759103,0.228682007,4.24521121,2.039501408,0.15640669,0.064314391,0.953993781,0.034016482,0.014805741,0.200078876,0.262031507,0.233547237,1.146222535,0.999872612,0.968718728,0.848983281,1.474038277,1.100898488,0.778093395,0.059289994,0.009794891,0.059964898,0.009715142,0.8255019,1.986156108,0.362913133,0.809125829
21,"b0baade83b9a7e1822de87f69b8e8eb5",0.011840673,0.700955736,0.82247809,0.000523041,0.002292704,0.002227323,1.258159338,0.26759256,0.414917202,0.456272842,0.891948353,0.243362741,0.230655674,4.234043081,1.758553602,0.123299298,0.049673829,0.945548165,0.026121406,0.025123987,0.199981516,0.260358467,0.206325783,1.10923899,0.969059997,1.014681492,0.833799745,1.557954077,1.084162857,0.777906562,0.056837852,0.009820947,0.057686322,0.008848539,0.770897634,1.926014151,0.352660952,0.880827048
21,"b2d9382a13b51dd22d698e5151ec37a9",0.011282766,0.715173953,0.718362725,0.000466983,0.002189181,0.002138273,0.974117933,0.255671412,0.449328357,0.513114339,0.851249553,0.155127924,0.215159956,3.891093495,1.897005663,0.176546121,0.063652977,0.972393048,0.032858314,0.023412364,0.191751571,0.26338161,0.223718719,1.15125383,1.013508287,0.919890178,0.863817817,1.510016577,1.081281515,0.780346871,0.059708015,0.008931487,0.051100491,0.009945731,0.808586873,2.001035687,0.451065052,0.843145184
21,"c399214832664f4270a4c637548d0807",0.011853505,0.650795355,0.981996675,0.000533802,0.002280586,0.001783713,1.123889494,0.266245561,0.430608155,0.447513331,0.701988554,0.210276834,0.201021389,4.060677189,2.029530375,0.132510937,0.065764996,0.907070518,0.0316225,0.012228485,0.176124972,0.265283945,0.203923994,1.162942167,0.961297958,1.060995719,0.859340057,1.610799496,1.08066287,0.710988506,0.059363426,0.009685712,0.058283297,0.009444079,0.779514682,2.017528135,0.361571603,0.72171229
21,"591b3929e617295328957eb9d498293f",0.011767985,0.71170405,0.72449904,0.000491496,0.002197218,0.002065648,1.221155004,0.260185991,0.439467752,0.444862868,0.737257663,0.218310898,0.227410135,4.128792145,2.144563652,0.154821709,0.061452745,0.938235097,0.040446336,0.007492916,0.202994728,0.261091093,0.2192661,1.188671001,1.00888621,1.049657451,0.866771909,1.517190228,1.106401857,0.732232883,0.059024111,0.009759145,0.056734185,0.009569685,0.796013316,2.004698996,0.350424621,0.816548624
21,"07601f905a905759446f9c6571f637ea",0.011581618,0.703531788,0.879732198,0.000514388,0.002200545,0.002205296,1.309686375,0.271304496,0.434440626,0.446772541,0.811812954,0.24710024,0.22814538,4.183268142,2.098570851,0.130835806,0.059773472,0.995123389,0.044132353,0.024168498,0.194658748,0.260246205,0.209086607,1.13507712,0.934774257,0.99704057,0.842263268,1.517831461,1.096606303,0.777893866,0.054230197,0.009665132,0.057170035,0.00765751,0.776321363,1.962055895,0.408253463,0.888661115
21,"9aca2c55c059362c4f5ce3a9e64b4b71",0.01192883,0.712606955,0.729965494,0.000533084,0.00209519,0.001973782,1.130078836,0.265270675,0.431597948,0.438380907,0.671785713,0.18658215,0.20344753,3.948895163,1.738852273,0.133099633,0.058004648,0.976637531,0.027180333,0.025864002,0.199430384,0.258048577,0.219456834,1.193759654,0.96711868,0.969202081,0.844066917,1.60468054,1.070265067,0.74149829,0.057061697,0.009695316,0.05525665,0.009574993,0.785568928,1.985226173,0.352359196,0.833737719
21,"b600d9f964568f9bb320189b136f475c",0.011261048,0.688245092,0.730502492,0.000497147,0.002048347,0.00209279,0.906190544,0.253117022,0.461119211,0.31212275,0.726038477,0.157059616,0.185080607,3.769950588,1.406677024,0.152932736,0.056340003,0.968469888,0.029139683,0.062527228,0.204530194,0.261066654,0.199734373,1.155801243,0.865611614,0.955210196,0.854538984,1.546767599,1.058443782,0.783257888,0.058035928,0.008993098,0.054776638,0.009720656,0.792366637,2.025187519,0.354202946,0.836460281
21,"3ec3680c18106ff056910e6441d2f603",0.010381033,0.705506713,0.702351548,0.000503681,0.001815657,0.002183121,1.195442235,0.250394755,0.477326096,0.167720142,0.616522329,0.213876796,0.255392919,4.17767617,2.030625351,0.155361085,0.05129023,0.983671501,0.025883946,0.075208508,0.196987521,0.266622261,0.247920729,1.188402333,0.940876042,1.030561828,0.849813129,1.414069664,1.110118331,0.790174594,0.056342766,0.009450096,0.057276131,0.00915493,0.869394592,1.985636795,0.364576789,0.807275368
21,"2e123190e6f60c298007a2bd1504f5bb",0.010997971,0.672356889,0.729347748,0.000514699,0.001864161,0.002029309,1.138351219,0.253975912,0.458025113,0.32572696,0.630124478,0.155727757,0.241169957,3.944578583,2.081336643,0.168846788,0.059265996,0.963477274,0.028036324,0.007241283,0.199362117,0.264520908,0.252818261,1.068872108,0.927406148,0.999530263,0.83446278,1.450247959,1.094718029,0.806225731,0.057672973,0.009710685,0.059534282,0.008978021,0.841431591,1.966127247,0.365202076,0.792115291
21,"871bcbc0b43d1b55a42921b161190f1c",0.011246664,0.659224268,0.74647402,0.000506825,0.001899951,0.001930787,1.063705481,0.255708994,0.455330593,0.363903622,0.661030419,0.152099416,0.231733277,4.005031087,2.120430041,0.178538762,0.065200271,0.969104716,0.031600358,0.010775801,0.198473563,0.26540265,0.248026772,1.082066967,0.919038979,0.988759243,0.836948687,1.375727477,1.114056254,0.800359162,0.056989446,0.009301934,0.05911445,0.009282263,0.823646242,1.942812337,0.367210448,0.802136711
21,"5a2124c099192cdb410cebc6d68d0a10",0.011742414,0.709804424,0.732986886,0.000539147,0.002006742,0.002009737,1.233779354,0.255696566,0.427793932,0.517282755,0.699503757,0.183257848,0.222729389,4.016291266,2.022321702,0.139656654,0.066336595,0.997040084,0.017707928,0.046974485,0.195574004,0.24943949,0.211620226,1.199338104,1.025370247,0.982696048,0.864936456,1.412031844,1.137700735,0.745361687,0.055265352,0.009597972,0.059317785,0.009513812,0.825029527,2.027065098,0.37770669,0.799332041
